url	titolo	prezzo	descrizione	scheda_tecnica	img_file
https://www.j-pop.it/barbara/5310-barbara-001.html	Barbara 001	['Prezzo: 12,50 €', 'Riferimento: 9788834900543']	“Barbara”, un nome misterioso che sconvolge le vite di coloro che lo sentono. È un’isola magica, dove i bambini possono volare? O un segreto legato a un omicidio raccapricciante? La sua origine affonda nella tragedia di Aoba, trovata addormentata tra i cadaveri dei suoi genitori, i resti dei cuori di entrambi nello stomaco. Mentre la bambina, incapace di risvegliarsi, sembra in grado di dare forma alle sue fantasie con esiti letali, intorno a lei tramano eccentrici scienziati, presenze enigmatiche e oniropiloti stregati dal suo potere.	[['Autore: Moto Hagio'], ['Numero volumi: Serie di 03'], ['Formato: 15x21'], ['ISBN: 9788834900543'], ['Genere: Shojo, Classici, Moto Hagio, Onirico']]	https://www.j-pop.it/5204-thickbox_default/barbara-001.jpg
https://www.j-pop.it/tokyo-after-hours/5309-tokyo-after-hours-box-1-3.html	Tokyo After Hours - BOX (1-3)	['Prezzo: 20,70 €', 'Riferimento: 9788834901649']	Rapite dalla musica e dalla personalità l'una dell'altra, Emi e Kei si lanciano insieme nella notte di Tokyo per sperimentare nuove emozioni...	[['Autore: Yutha Nishio'], ['Numero volumi: Cofanetto'], ['Formato: 12x16.9'], ['ISBN: 9788834901649'], ['Genere: Drama, Yuri, musica']]	https://www.j-pop.it/5203-thickbox_default/tokyo-after-hours-box-1-3.jpg
https://www.j-pop.it/the-proper-way-to-write-love/5308-the-proper-way-to-write-love.html	The Proper Way to Write Love	['Prezzo: 6,90 €', 'Riferimento: 9788834903551']	Ogeretsu Tanaka continua a esplorare le mille sfaccettature dell’amore con personaggi conosciuti e nuovi incontri, alternando momenti di felicita e disperazione, tenerezza e violenza, relazioni passate, relazioni che nascono, relazioni che si evolvono… il tutto con il suo stile di disegno meraviglioso e inconfondibile, e un’alta carica erotica!	[['Autore: Ogeretsu Tanaka'], ['Numero volumi: Volume unico'], ['Pagine: 220'], ['Formato: 12x16.9'], ['ISBN: 9788834903551'], ['Genere: yaoi']]	https://www.j-pop.it/5202-thickbox_default/the-proper-way-to-write-love.jpg
https://www.j-pop.it/danmachi-sword-oratoria/5307-danmachi-sword-oratoria-012.html	Danmachi Sword Oratoria 012	['Prezzo: 5,90 €', 'Riferimento: 9788834901410']	Lefiya perde infine la pazienza per le continue coincidenze sconce che vedono Bell protagonista. Cercando di fuggire alle sue ire, il ragazzo si ritrova smarrito insieme all’elfa inseguitrice, nella grande foresta al diciottesimo piano del dungeon. Mentre cercano la via del ritorno, i due si imbattono per caso in alcuni membri dell’Evilus, la mente dietro i nefasti eventi accaduti di recente. Riusciranno Lefiya e Bell, ora di Livello 2, a cavarsela senza poter contare sull’aiuto di Ais e Finn?	[['Scrittore: Fujino Omori'], ['Disegnatore: Takashi Yagi'], ['Formato: 12x16.9'], ['ISBN: 9788834901410'], ['Genere: Fantasy, Shonen, Danmachi']]	https://www.j-pop.it/5201-thickbox_default/danmachi-sword-oratoria-012.jpg
https://www.j-pop.it/so-i-m-a-spider-so-what/5306-so-i-m-a-spider-so-what-001.html	So I'm a Spider, So What? 001	['Prezzo: 6,50 €', 'Riferimento: 9788834903346']	Con la prima tiratura, in omaggio una variant cover glow-in-the-dark e l'esclusivo segnalibro!	[['Autore: Okina Baba'], ['Scrittore: Okina Baba, Asahiro Kakashi'], ['Disegnatore: Asahiro Kakakshi'], ['Pagine: 188'], ['Formato: 12.5x18'], ['ISBN: 9788834903346'], ['Genere: Fantasy, Avventura, Azione, Shonen, Isekai']]	https://www.j-pop.it/5196-thickbox_default/so-i-m-a-spider-so-what-001.jpg
https://www.j-pop.it/so-i-m-a-spider-so-what/5305-va-tutto-bene-even-if-i-can-t-use-magic.html	Va Tutto Bene - Even if I Can't Use Magic	['Prezzo: 9,90 €', 'Riferimento: 9788834900727']	Un ragazzo che di punto in bianco lascia il suo lavoro in uno studio di animazione, un gatto animato da una volontà insondabile, due ragazze in gita scolastica che finiscono a un concerto di Idol… Al centro della lente della fumettista ci sono le giornate di un gruppo di amici e di altre persone (e strani animali) che ne incrociano la strada, raccontate con uno stile slice of life surreale e un po’ di magia.	[['Autore: Kanna Kii'], ['Numero volumi: Volume unico'], ['Pagine: 224'], ['Formato: 15x21'], ['ISBN: 9788834900727'], ['Genere: Seinen, Slice of Life']]	https://www.j-pop.it/5191-thickbox_default/va-tutto-bene-even-if-i-can-t-use-magic.jpg
https://www.j-pop.it/gon/5304-gon-001.html	Gon 001	['Prezzo: 12,00 €', 'Riferimento: 9788834902356']	Nato nel 1991 (o milioni di anni fa), Gon è diventato in poco tempo uno dei personaggi più riconoscibili dei media grazie all'universalità e alle tematiche ambientaliste della sua serie manga: storie mute e godibili da tutti in cui il testardo dinosauro giallo imperversa in un mondo in cui gli umani non sono ancora comparsi, cacciando, giocando ed esplorando. Tre volumi di formato deluxe in cui i dettagliatissimi disegni di Masashi Tanaka possono brillare come meritano.	[['Autore: Masashi Tanaka'], ['Numero volumi: Serie di 03'], ['Formato: 15x21'], ['ISBN: 9788834902356'], ['Genere: Avventura, Dinosauri']]	https://www.j-pop.it/5189-thickbox_default/gon-001.jpg
https://www.j-pop.it/hell-s-paradise-jigokuraku/5303-hell-s-paradise-jigokuraku-005.html	Hell's Paradise - Jigokuraku 005	['Prezzo: 5,90 €', 'Riferimento: 9788834903346']	Dopo aver perso di vista Gabimaru duranta la missione, il gruppo di Sagiri e Yuzuriha prosegue la ricerca dell’elisir e giunge nell’Horai. Ad aspettarli, però, troveranno il tensen Mu Dan. Come faranno Sagiri e gli altri ad affrontare un essere immortale che padroneggia l’imperscrutabile energia del tao?	[['Autore: Yuji Kaku'], ['Formato: 12x16.9'], ['ISBN: 9788834903346'], ['Genere: Fantasy, Shonen, Horror, Action']]	https://www.j-pop.it/5186-thickbox_default/hell-s-paradise-jigokuraku-005.jpg
https://www.j-pop.it/world-s-end-harem/5302-world-s-end-harem-007.html	World's End Harem 007	['Prezzo: 6,50 €', 'Riferimento: 9788834903391']	Mentre i complessi d’inferiorità di Shota cominciano a dissiparsi, l’istituto viene colpito da un attentato. Nel frattempo, Reito riceve una scioccante notizia in merito al quarto uomo risvegliato. Il piano segreto di Chloe e del quartier generale UW, intanto, comincia finalmente a venire a galla...	[['Scrittore: Link'], ['Disegnatore: Kotaro Shono'], ['Formato: 12x16.9'], ['ISBN: 9788834903391'], ['Genere: Seinen, Ecchi, sci-fi']]	https://www.j-pop.it/5185-thickbox_default/world-s-end-harem-007.jpg
https://www.j-pop.it/kingdom/5301-kingdom-41.html	Kingdom 41	['Prezzo: 6,90 €', 'Riferimento: 9788834902783']	La guerra di Heiyang si fa sempre più dura e Huan Qi e Quing She, i due comandanti supremi, provano a vincerla con le loro complesse strategie. Nel frattempo, sul campo di battaglia, la compagnia Fei Xin sarà impegnata in una missione che tutti considerano impossibile da portare a termine…	[['Autore: Yasuhisa Hara'], ['Formato: 13x18'], ['ISBN: 9788834902783'], ['Genere: Avventura, Seinen, Storico']]	https://www.j-pop.it/5184-thickbox_default/kingdom-41.jpg
https://www.j-pop.it/getter-robot-devolution-the-last-3-minutes-of-the-universe/5300-getter-robot-devolution-the-last-3-minutes-of-the-universe-005.html	Getter Robot Devolution - The Last 3 Minutes of the Universe 005	['Prezzo: 5,90 €', 'Riferimento: 9788834902707']	Quando la Terra viene attaccata da esseri provenienti da una distorsione spaziale, il dottor Saotome recluta tre eroi connessi dai misteriosi raggi Getter: solo loro potranno controllare il potente robot che si rivela l’ultima speranza per l’umanità, in una lotta senza quartiere in cui gli schieramenti si fanno confusi. Anche Saotome, infatti, nasconde segreti collegati ad altri mondi... 	[['Autore: Go Nagai, Ken Ishikawa'], ['Scrittore: Eiichi Shimizu'], ['Disegnatore: Tomohiro Shimoguchi'], ['Serie: Go Nagai Collection'], ['Formato: 12x16.9'], ['ISBN: 9788834902707'], ['Genere: Fantascienza, Go Nagai, Action']]	https://www.j-pop.it/5183-thickbox_default/getter-robot-devolution-the-last-3-minutes-of-the-universe-005.jpg
https://www.j-pop.it/dengeki-travellers/5299-dengeki-travellers-003.html	Dengeki Travellers 003	['Prezzo: 5,90 €', 'Riferimento: 9788834902035']	Il liceale Kiriharu è dotato della capacità di immagazzinare nel suo corpo l’energia elettrica e di rilasciarla con effetti devastanti. Un giorno nella sua classe si trasferisce una ragazza enigmatica con la sua stessa abilità, legata a un’organizzazione segreta con mire poco chiare…  	[['Scrittore: Hajime Segawa'], ['Disegnatore: Toshinori Okazaki'], ['Numero volumi: Serie di 03'], ['Formato: 12x16.9'], ['ISBN: 9788834902035'], ['Genere: Action, Drama, sci-fi']]	https://www.j-pop.it/5182-thickbox_default/dengeki-travellers-003.jpg
https://www.j-pop.it/horimiya/5298-horimiya-013.html	Horimiya 013	['Prezzo: 5,90 €', 'Riferimento: 9788834902745']	Nel circolo di amici c’è qualcuno che non è stato nemmeno sfiorato dalle gioie dell’amore, seppure lo desideri con tutto se stesso: Iura, il buffone del gruppo. Suo malgrado, sarà invece costretto ad assistere ai primi batticuori della sorellina e a trasformarsi in un inflessibile fratello maggiore, con esiti imprevedibili… Intanto, la storia di Hori e Miyamura sta prendendo sempre di più la forma di una convivenza, con tutti i problemi che ne derivano!	[['Scrittore: Hero'], ['Disegnatore: Daisuke Hagiwara'], ['Formato: 12x16.9'], ['ISBN: 9788834902745'], ['Genere: Shonen, Romantico, Comedy']]	https://www.j-pop.it/5181-thickbox_default/horimiya-013.jpg
https://www.j-pop.it/hellsing/5297-hellsing-nuova-edizione-box-1-5.html	HELLSING - Nuova Edizione BOX (1-5)	['Prezzo: 75,00 €', 'Riferimento: 9788834902738']	Una nobile casata inglese, gli Hellsing, lotta da generazioni contro i vampiri, al punto da essersi trasformata in una vera e propria organizzazione paramilitare al servizio segreto di sua maestà. L'ultima erede e leader del casato, Lady Integra, ha poi al suo fianco nella lotta un'arma tanto formidabile quanto impensabile: lo spietato vampiro Alucard!	[['Autore: Kotha Hirano'], ['Numero volumi: Cofanetto'], ['Pagine: 400 a volume'], ['Formato: 15x21'], ['ISBN: 9788834902738'], ['Genere: Seinen, Azione, Horror']]	https://www.j-pop.it/5180-thickbox_default/hellsing-nuova-edizione-box-1-5.jpg
https://www.j-pop.it/kota-il-cane-che-vive-con-noi/5296-kota-il-cane-che-vive-con-noi.html	Kota: il Cane che Vive con Noi	['Prezzo: 12,00 €', 'Riferimento: 9788834902646']	Arriva la dolcissima storia di Kota, il vivace cagnolino di famiglia del fumettista Takashi Murakami, in un manga autobiografico che dipinge situazioni familiari a tutti coloro che hanno accolto un animale nella propria vita. Con tutto il divertimento, la gioia (e le scocciature) che ciò comporta.	[['Autore: TAKASHI MURAKAMI'], ['Numero volumi: Volume unico'], ['Pagine: 230'], ['Formato: 15x21'], ['ISBN: 9788834902646'], ['Genere: Comedy, Slice of Life, Sitcom']]	https://www.j-pop.it/5179-thickbox_default/kota-il-cane-che-vive-con-noi.jpg
https://www.j-pop.it/love-whispers-even-in-the-rusted-nights/5295-love-whispers-even-in-the-rusted-night.html	Love Whispers Even in the Rusted Night	['Prezzo: 6,90 €', 'Riferimento: 9788834903353']	Yumi, ragazzo apparentemente allegro e spensierato, è in una relazione con Kan-chan, che sfoga con rabbia su di lui le frustrazioni del lavoro. Yumi pensa di non meritare altro che questo tipo di relazione, dove i pugni, il sesso e il sangue si miscelano in ciò che lui pensa sia amore. All'improvviso, però, compare davanti ai suoi occhi una vecchia cotta, Mayama, che gli fa realizzare quanto in realtà Yumi desideri essere amato veramente, e completamente…	[['Autore: Ogeretsu Tanaka'], ['Numero volumi: Volume unico'], ['Pagine: 168'], ['Formato: 12x16.9'], ['ISBN: 9788834903353'], ['Genere: yaoi']]	https://www.j-pop.it/5178-thickbox_default/love-whispers-even-in-the-rusted-night.jpg
https://www.j-pop.it/land-of-the-lustrous/5294-land-of-the-lustrous-002.html	Land of the Lustrous 002	['Prezzo: 7,50 €', 'Riferimento: 9788834903407']	In un futuro lontano, il mondo è popolato da gemme: ventotto pietre preziose dalle fattezze umane, forti ma delicate, in grado di rigenerarsi anche se in frantumi. La loro vita è una lotta eterna contro gli abitanti della Luna, che vogliono usarne i corpi per fabbricare armi e gioielli. Una battaglia in cui non c'è posto per Phos, troppo fragile per combattere, ma alla costante ricerca della risposta al mistero dell'esistenza...	[['Autore: Haruko Ichikawa'], ['Pagine: 180'], ['Formato: 12.5x18'], ['ISBN: 9788834903407'], ['Genere: Fantasy, Seinen, Drama']]	https://www.j-pop.it/5177-thickbox_default/land-of-the-lustrous-002.jpg
https://www.j-pop.it/la-regina-d-egitto/5293-la-regina-d-egitto-l-occhio-azzurro-di-horus-003.html	La Regina d'Egitto: l'occhio azzurro di Horus 003	['Prezzo: 6,50 €', 'Riferimento: 9788834902820']	Hatshepsut, costretta inizialmente a sposare il fratellastro per permettergli di diventare faraone, passerà alla storia come una figura femminile caparbia e una grande regina. Questo è il racconto, ricco di emozioni, battaglie e colpi di scena, della sua scalata al potere!	[['Autore: Chie Inudoh'], ['Formato: 12.5x18'], ['ISBN: 9788834902820'], ['Genere: Seinen, Storico, Osamushi Collection']]	https://www.j-pop.it/5176-thickbox_default/la-regina-d-egitto-l-occhio-azzurro-di-horus-003.jpg
https://www.j-pop.it/i-giorni-della-sposa/5292-i-giorni-della-sposa-012.html	I Giorni della Sposa 012	['Prezzo: 6,00 €', 'Riferimento: 9788834902752']	Fine Ottocento: lungo la Via della Seta, si incrociano le vite e gli amori di persone all'apparenza lontane. Come Amira, splendida ventenne che cavalca e tira con l'arco come un uomo, e Karluc, dolce dodicenne al quale lei è data in sposa. O Henry, ricercatore inglese in viaggio in Medio Oriente, e Talas, giovane nomade rimasta troppo presto vedova. Tra difficoltà quotidiane, shock culturali e conflitti tribali, anche le vicende più spinose diventano favole romantiche.	[['Autore: Kaoru Mori'], ['Pagine: 190'], ['Formato: 12.5x18'], ['ISBN: 9788834902752'], ['Genere: Sentimentale, Seinen']]	https://www.j-pop.it/5175-thickbox_default/i-giorni-della-sposa-012.jpg
https://www.j-pop.it/gon/5289-gon-box-1-3.html	Gon - box (1-3)	['Prezzo: 36,00 €', 'Riferimento: 9788834902349']	Nato nel 1991 (o milioni di anni fa), Gon è diventato in poco tempo uno dei personaggi più riconoscibili dei media grazie all'universalità e alle tematiche ambientaliste della sua serie manga: storie mute e godibili da tutti in cui il testardo dinosauro giallo imperversa in un mondo in cui gli umani non sono ancora comparsi, cacciando, giocando ed esplorando. Tre volumi di formato deluxe in cui i dettagliatissimi disegni di Masashi Tanaka possono brillare come meritano.	[['Autore: Masashi Tanaka'], ['Numero volumi: Cofanetto'], ['Formato: 15x21'], ['ISBN: 9788834902349'], ['Genere: Avventura, Dinosauri']]	https://www.j-pop.it/5172-thickbox_default/gon-box-1-3.jpg
https://www.j-pop.it/edizioni-j-pop/5288-il-gioco-del-gatto-e-del-topo-all-in-one.html	Il Gioco del Gatto e del Topo - all in one	['Prezzo: 14,00 €', 'Riferimento: 9788834901182']	Kyoichi Otomo, traditore seriale, rincontra il suo vecchio compagno di università Imagase. Quest’ultimo, scoperte le sue tresche, pone una condizione per il suo silenzio. Cosa cambierà nella vita di Kyoichi dopo questo rincongiungimento?	[['Autore: Setona Mizushiro'], ['Numero volumi: Volume unico'], ['Pagine: 534'], ['Formato: 12x16.9'], ['ISBN: 9788834901182'], ['Genere: yaoi']]	https://www.j-pop.it/5171-thickbox_default/il-gioco-del-gatto-e-del-topo-all-in-one.jpg
https://www.j-pop.it/act-age/5287-act-age-003.html	Act-Age 003	['Prezzo: 5,90 €', 'Riferimento: 9788834903322']	Chiyoko e Kei stanno per girare una scena insieme. Non riuscendo a mettere a fuoco il personaggio di Karen, interpretato da Chiyoko, Kei decide di basarsi sull'esperienza maturata con i suoi amici per trovare l'ispirazione. Quando, però, si rende conte che non è la soluzione giusta, decide di affrontare le cose con Chiyoko in maniera più diretta...	[['Scrittore: Tatsuya Matsuki'], ['Disegnatore: Shiro Usazaki'], ['Formato: 12x16.9'], ['ISBN: 9788834903322'], ['Genere: Shonen, Drama, Makoto Shinkai, your name.']]	https://www.j-pop.it/5170-thickbox_default/act-age-003.jpg
https://www.j-pop.it/the-promised-neverland/5286-the-promised-neverland-016.html	The Promised Neverland 016	['Prezzo: 5,90 €', 'Riferimento: 9788834903377']	Emma, Norman, Ray e gli altri orfani continuano la loro drammatica fuga. Mentre il piano per far crollare la società dei demoni e liberare tutti i bambini prosegue, Emma cerca una via in cui né umani né demoni rimangano feriti... ma questo la porterà a dover toccare con mano l'oscurità celata nel cuore di chi desidera vendetta!	[['Scrittore: Kaiu Shirai'], ['Disegnatore: Posuka Demizu'], ['Formato: 12x16.9'], ['ISBN:  9788834903377'], ['Genere: Shonen, Action, Sovrannaturale']]	https://www.j-pop.it/5169-thickbox_default/the-promised-neverland-016.jpg
https://www.j-pop.it/persona-5/5285-persona-5-005.html	Persona 5 005	['Prezzo: 5,90 €', 'Riferimento: 9788834903360']	Dopo Suguru Kamoshida, l’insegnate di educazione fisica del loro liceo, la banda riesca a far ravvedere anche il celebre pittore Ichiryusai Madarame, ma la presidentessa del comitato studentesco, Makoto Nijima, incaricata di scoprire l’identità dei ladri, sta cominciando a sospettare di Akira e dei suoi compagni. Nel frattempo gira voce che un’organizzazione criminale attiva a Shibuya stia prendendo di mira i minorenni...	[['Autore: Hisato Murasaki'], ['Scrittore: Atlus'], ['Formato: 12x16.9'], ['ISBN: 9788834903360'], ['Genere: Shonen, Action, sci-fi, Videogame']]	https://www.j-pop.it/5168-thickbox_default/persona-5-005.jpg
https://www.j-pop.it/magical-girl-spec-ops-asuka/5284-magical-girl-spec-ops-asuka-007.html	Magical Girl Spec-Ops Asuka 007	['Prezzo: 6,50 €', 'Riferimento: 9788834902462']	Nel frattempo, Makino della pubblica sicurezza, in cerca di informazioni a Mosca, e tra in possesso di un nuovo indizio… Qual è il vero obiettivo della Brigata babele?	[['Scrittore: Makoto Fukami, Naoya Tamura'], ['Disegnatore: Seiko Tokiya'], ['Formato: 12.5x18'], ['ISBN: 9788834902462'], ['Genere: Fantasy, Seinen, Action, Ecchi, sci-fi']]	https://www.j-pop.it/5167-thickbox_default/magical-girl-spec-ops-asuka-007.jpg
https://www.j-pop.it/la-via-del-grembiule-lo-yakuza-casalingo/5283-la-via-del-grembiule-lo-yakuza-casalingo-001.html	La Via del Grembiule - Lo Yakuza Casalingo 001	['Prezzo: 5,90 €', 'Riferimento: 9788834902653']	Tatsu, detto “l’Immortale”, è lo yakuza più implacabile e temuto della città. Un demone in combattimento, un uomo d’onore pronto a dare la vita per i suoi compagni… E lo è ancora oggi che si è sposato. Solo che adesso i combattimenti sono svendite al supermercato con casalinghe spietate e i suoi compagni sono lavatrice e aspirapolvere. Perché Tetsu (mentre la moglie porta a casa il pane) ha deciso di diventare l’uomo di casa perfetto, ma i suoi vecchi nemici e soprattutto il suo aspetto remano contro ogni buon proposito…	[['Autore: Kousuke Oono'], ['Pagine: 170'], ['Formato: 9788834902653'], ['Genere: Comedy, Yakuza']]	https://www.j-pop.it/5166-thickbox_default/la-via-del-grembiule-lo-yakuza-casalingo-001.jpg
https://www.j-pop.it/the-quintessential-quintuplets/5282-the-quintessential-quintuplets-006.html	The Quintessential Quintuplets 006	['Prezzo: 5,90 €', 'Riferimento: 9788834903384']	Futaro accetta, come lavoro part-time, di dare ripetizioni a cinque gemelle che odiano studiare; il suo compito è far sì che il quintetto riesca a diplomarsi senza intoppi. Proprio ora che sarebbe il momento di procedere senza sosta con le ripetizioni, tra Nino e Itsuki scoppia una lite e le due ragazze scappano di casa. Nel frattempo, anche Yotsuba è impegnata come membro di supporto del club di atletica e, a completare l’opera, arriva la “bambina della foto”.	[['Autore: Negi Haruba'], ['Pagine: 192'], ['Formato: 12x16.9'], ['ISBN: 9788834903384'], ['Genere: Shonen, Comedy, Romantica']]	https://www.j-pop.it/5165-thickbox_default/the-quintessential-quintuplets-006.jpg
https://www.j-pop.it/killing-stalking/5281-killing-stalking-terza-stagione-002.html	Killing Stalking - Terza Stagione 002	['Prezzo: 9,90 €', 'Riferimento: 9788834902912']	Il rapporto tra Bum e Sangwoo è intricato e in continua evoluzione. La gentilezza di Sangwoo fa pensare che tra i due stia finalmente per nascere qualcosa, ma sarà davvero così? I traumi del passato vengono a galla, insieme a nuovi misteri, nuovi cadaveri, nuove rivelazioni...	[['Autore: Koogi'], ['Formato: 15x21'], ['ISBN: 9788834902912'], ['Genere: Webcomic, Lezhin']]	https://www.j-pop.it/5164-thickbox_default/killing-stalking-terza-stagione-002.jpg
https://www.j-pop.it/il-bisturi-e-la-spada/5280-il-bisturi-e-la-spada-002.html	Il bisturi e la spada 002	['Prezzo: 15,00 €', 'Riferimento: 9788834902769']	Osamu Tezuka racconta la tumultuosa seconda metà del 1800 giapponese attraverso gli occhi di due uomini molto diversi: il fedele samurai Manjiro Ibuya, legato alle tradizioni, e il medico Ryoan Tezuka (antenato dell'autore), aperto alle innovazioni occidentali. La loro rivalità, che diventerà con il tempo amicizia, caratterizza una delle opere più significative del leggendario maestro.	[['Autore: Osamu Tezuka'], ['Numero volumi: Serie di 06'], ['Pagine: 454'], ['Formato: 15x21'], ['ISBN: 9788834902769'], ['Genere: Storico, Osamu Tezuka']]	https://www.j-pop.it/5163-thickbox_default/il-bisturi-e-la-spada-002.jpg
https://www.j-pop.it/your-name-kimi-no-na-wa/5279-your-name-another-side-earthbound-002-il-manga.html	Your Name - Another Side: Earthbound 002 - il manga	['Prezzo: 6,50 €', 'Riferimento: 9788834901359']	Taki, uno studente di Tokyo, nei suoi sogni si scambia di corpo con Mitsuha, una liceale che vive in campagna. Il ragazzo si abitua gradualmente alla nuova vita, sempre più incuriosito dalla proprietaria del corpo. Ma Taki non è l'unico a sperimentare qualcosa di nuovo: cosa penseranno gli amici e i familiari della ragazza di fronte ai suoi comportamenti bizzarri?	[['Scrittore: Makoto Shinkai, Arata Kanoh'], ['Disegnatore: Jyunya Nakamura'], ['Numero volumi: Serie di 02'], ['Formato: 12x16.9'], ['ISBN: 9788834901359'], ['Genere: Shonen, Drama, Makoto Shinkai, your name.']]	https://www.j-pop.it/5162-thickbox_default/your-name-another-side-earthbound-002-il-manga.jpg
https://www.j-pop.it/la-fenice/5278-la-fenice-004-libro-del-mito.html	La Fenice 004 - Libro del Mito	['Prezzo: 12,00 €', 'Riferimento: 9788834902530']	Iniziata nel 1954 e continuata a più riprese fino al 1988 la saga de La Fenice è uno sforzo monumentale in cui il maestro Tezuka sperimentò soluzioni narrative e grafiche ancora oggi straordinarie. Mentre gli uomini lottano per avvicinarsi al divino realizzando opere straordinarie, la Fenice si conferma agente del cambiamento sconvolgendo le vite di due uomini: un brigante tormentato e un artista geniale ma roso da passioni indomabili, protagonisti di un conflitto di cui è complicato riconoscere vincitori e vinti.	[['Autore: Osamu Tezuka'], ['Numero volumi: Serie di 12'], ['Pagine: 384'], ['Formato: 15x21'], ['ISBN: 9788834902530'], ['Genere: Osamu Tezuka']]	https://www.j-pop.it/5161-thickbox_default/la-fenice-004-libro-del-mito.jpg
https://www.j-pop.it/kasane/5275-kasane-001.html	Kasane 001	['Prezzo: 6,90 €', 'Riferimento: 9788834901632']	Kasane è una ragazza dal viso deforme, e per questo motivo le persone sono sempre state cattive con lei. Un singolare rossetto dagli oscuri poteri, ereditato dalla madre, una bellissima attrice, potrebbe cambiarle la vita per sempre. Ma tutto ha un prezzo...	[['Autore: Daruma Matsuura'], ['Numero volumi: Serie di 14'], ['Formato: 12.5x18'], ['ISBN: 9788834901632'], ['Genere: Thriller, Horror, Drama']]	https://www.j-pop.it/5158-thickbox_default/kasane-001.jpg
https://www.j-pop.it/caste-heaven/5274-caste-heaven-001.html	Caste Heaven 001	['Prezzo: 6,90 €', 'Riferimento: 9788834901311']	Azusa ha regnato incontrastato sulla classe finché, tradito da un seguace che intendeva ingraziarselo, è finito per diventare bersaglio di atti di bullismo. In aggiunta, il traditore è divenuto il nuovo sovrano e costringe Azusa, tormentato dal resto della classe, a una scelta definitiva...	[['Autore: Chise Ogawa'], ['Formato: 9788834901311'], ['Genere: yaoi']]	https://www.j-pop.it/5157-thickbox_default/caste-heaven-001.jpg
https://www.j-pop.it/wizdoms/5273-wizdoms.html	Wizdoms	['Prezzo: 11,90 €', 'Riferimento: 9788834902264']	"Tanto tempo fa il saggio stregone Wizdom conferì agli animali le stesse capacità degli esseri umani. Per fare onore al suo dono, fu fondata la scuola di magia ""Wizdoms"", dove vivere insieme e scoprire cose nuove sul mondo, l'amore lontano dai pregiudizi e l'amicizia. In un'atmosfera incantata si mescolano storie toccanti e umoristiche, rese uniche da protagonisti fantastici ma con sentimenti reali. "	[['Autore: Nagabe'], ['Serie: volume unico'], ['Pagine: 232'], ['Formato: 15x21'], ['ISBN: 9788834902264'], ['Genere: Fantasy, Antologia']]	https://www.j-pop.it/5156-thickbox_default/wizdoms.jpg
https://www.j-pop.it/girl-from-the-other-side/5272-girl-from-the-other-side-008.html	Girl from the Other Side 008	['Prezzo: 6,50 €', 'Riferimento: 9788834902448']	Per il bene di Shiva, il maestro era disposto anche a sacrificare la vita di altri, ma quando arriva il momento qualcosa lo frena. Sarà il piccolo barlume di umanità che ancora alberga in lui? Non potendo accettare di fare del male a qualcuno, si rende conto che l'unico modo per salvare la bambina è sacrificare se stesso. Sceglierà questa strada?	[['Autore: Nagabe'], ['Pagine: 186'], ['Formato: 12.5x18'], ['ISBN: 9788834902448'], ['Genere: Fantasy, Seinen, Horror, Action']]	https://www.j-pop.it/5155-thickbox_default/girl-from-the-other-side-008.jpg
https://www.j-pop.it/17-anni/5271-17-anni-004.html	17 Anni 004	['Prezzo: 6,90 €', 'Riferimento: 9788834900062']	Ispirato alla drammatica vicenda di Junko Furuta, il tragico rapimento che sconvolse il Giappone di fine anni Ottanta! Il liceale Hiroki si unisce alla banda del teppista Miyamoto e, dopo l'iniziale eccitazione, si ritrova coinvolto in crimini sempre più gravi. Finché la banda non rapisce Sachiko, una giovane studentessa, che diventa oggetto delle più orribili torture… Vittima dei suoi aguzzini e dell'indifferenza degli adulti, la ragazza ha però ancora qualcuno che lotta per lei. Un viaggio tra le pieghe più nere dell'animo umano…	[['Scrittore: Seiji Fujii'], ['Disegnatore: Yoji Kamata'], ['Numero volumi: Serie di 04'], ['Formato: 12x16.9'], ['ISBN: 9788834900062'], ['Genere: Drammatico']]	https://www.j-pop.it/5154-thickbox_default/17-anni-004.jpg
https://www.j-pop.it/17-anni/5270-17-anni-003.html	17 Anni 003	['Prezzo: 6,90 €', 'Riferimento: 9788834900055']	Ispirato alla drammatica vicenda di Junko Furuta, il tragico rapimento che sconvolse il Giappone di fine anni Ottanta! Il liceale Hiroki si unisce alla banda del teppista Miyamoto e, dopo l'iniziale eccitazione, si ritrova coinvolto in crimini sempre più gravi. Finché la banda non rapisce Sachiko, una giovane studentessa, che diventa oggetto delle più orribili torture… Vittima dei suoi aguzzini e dell'indifferenza degli adulti, la ragazza ha però ancora qualcuno che lotta per lei. Un viaggio tra le pieghe più nere dell'animo umano…	[['Scrittore: Seiji Fujii'], ['Disegnatore: Yoji Kamata'], ['Numero volumi: Serie di 04'], ['Formato: 12x16.9'], ['ISBN: 9788834900055'], ['Genere: Drammatico']]	https://www.j-pop.it/5153-thickbox_default/17-anni-003.jpg
