url	corpo	trama
https://www.animeclick.it/manga/9543/siamo-in-11	[{'Titolo originale': '11-nin Iru!'}, {'Titolo inglese': 'They Were 11 / They Were Eleven!'}, {'Titolo Kanji': '11人いる!'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shogakukan'}, {'Storia': 'Moto Hagio'}, {'Disegni': 'Moto Hagio'}, {'Categoria': 'Shoujo '}, {'Genere': 'Drammatico  Fantascienza  Mistero  Sentimentale '}, {'Anno': '1975'}, {'Volumi': '1'}, {'Capitoli': '4'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '6,938   (#3596 in manga) (29 valutazioni con 10 recensioni)  '}, {'Opinioni': ' 7  1  1 - 82,35% promosso'}, {'Serializzato su': 'Betsucomi'}, {'Immagini': '4 (by Redazione)'}, {'Tag generici': 'Shogakukan-Manga-Award  Viaggio-nello-spazio  Astronave-nave-spaziale  Opera-vincitrice-di-premi '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '3 In lettura, 103 Completo, 1 Pausa, 1 Sospeso, 0 Da rileggere, 30 Da leggere - drop rate: 0,93%'}]	"[""Trama: In un futuro imprecisato, gli studenti dell'accademia cosmica sono chiamati ad affrontare la loro terza e ultima prova. In gruppi di 10, dovranno sopravvivere per 53 giorni in un'astronave. Devono portare a termine la prova tutti assieme, se anche uno solo di loro non resisterà, farà bocciare l'intero gruppo. Quando i 10 esaminandi dell'astronave bianca si ritrovano da soli vengono però colti dal panico. In realtà sono in 11… Chi è l'intruso? Perché si trova lì? Che intenzioni ha?"", '', 'Nel 1976, il manga ha vinto lo Shogakukan Manga Award nella categoria shoujo.']"
https://www.animeclick.it/manga/9552/pretty	[{'Titolo originale': 'Pretty'}, {'Titolo inglese': 'Pretty'}, {'Titolo Kanji': '프리티'}, {'Nazionalità': 'Corea del Sud'}, {'Casa Editrice': 'Seoul Cultural'}, {'Storia': 'Pink (Shi-Hyun Ha)'}, {'Disegni': 'Pink (Shi-Hyun Ha)'}, {'Categoria': 'Shoujo  Manhwa '}, {'Genere': 'Sentimentale '}, {'Anno': '1999'}, {'Volumi': '8'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Dynit (compralo su Amazon.it)'}, {'Valutazione cc': '6,879   (#3875 in manga) (7 valutazioni con 3 recensioni)  '}, {'Opinioni': ' 0  0  1 - 0,00% promosso'}, {'Serializzato su': 'Mink'}, {'Immagini': '5 (by Redazione)'}, {'Tag generici': 'Triangolo-amoroso  Mondo-dello-spettacolo  Astronomia  Cugini  Protagonista-bello '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '2 In lettura, 33 Completo, 2 Pausa, 3 Sospeso, 0 Da rileggere, 11 Da leggere - drop rate: 7,50%'}]	['Trama: Una ragazza, Girin, sta aspettando che il suo principe scenda dalle stelle e la porti con lui nel suo piccolo pianeta, in modo da non sentirsi più solo. È appassionata per questo di astronomia e una notte, durante un’escursione per vedere le stelle, incontra il principe dei suoi sogni, Jeyoung. La sua gioia tuttavia si infrange sulla dura realtà: i due sono cugini di secondo grado e da quel giorno inizieranno a vivere sotto lo stesso tetto, cosa difficile visto che tra di loro sembra esserci molta attrazione. Si troveranno anche nella stessa classe e il nuovo arrivato, con la sua bellezza, rischierà di mettere in ombra Yohan, fino a quel giorno il ragazzo più ammirato e corteggiato della scuola. Yohan a Girin sta antipatico, visto che lo trova arrogante e pensa che si dia troppe arie. Non sa, tuttavia, che in realtà è da sempre innamorato di lei…']
https://www.animeclick.it/manga/9567/nana	[{'Titolo originale': 'Nana'}, {'Titolo inglese': 'Nana'}, {'Titolo Kanji': 'ナナ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shueisha'}, {'Storia': 'Ai Yazawa'}, {'Disegni': 'Ai Yazawa'}, {'Categoria': 'Shoujo  Pubblico Adulto '}, {'Genere': 'Drammatico  Musica  Sentimentale  Slice of Life '}, {'Anno': '2000'}, {'Volumi': '21'}, {'Stato in patria': 'N.D.'}, {'Stato in Italia': 'N.D.'}, {'Disponibilità': 'Panini Comics (compralo su Amazon.it)'}, {'Valutazione cc': '8,333   (#99 in manga) (118 valutazioni con 59 recensioni)  '}, {'Opinioni': ' 245  1  1 - 99,39% promosso'}, {'Serializzato su': 'Cookie'}, {'Immagini': '6 (by Suboshi)'}, {'Tag generici': 'Salto-temporale  Shogakukan-Manga-Award  band-musicali  importante-rapporto-non-romantico  Poligono-amoroso  Droga  Opera-vincitrice-di-premi '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '160 In lettura, 369 Completo, 62 Pausa, 75 Sospeso, 10 Da rileggere, 110 Da leggere - drop rate: 11,09%'}]	"[""Trama: Questa è la storia di due ragazze che decidono di cambiare vita, trasferendosi dalla provincia giapponese a Tokyo. Hanno lo stesso nome (“Nana”, cioè “sette”) e le loro storie stanno per incrociarsi. La diciannovenne Nana Komatsu, una di quelle persone innamorate dell’amore, lavora in un video-nolo e ha una storia a distanza con Shoji, che si è trasferito a Tokyo per studiare all'università. Nana Osaki è invece una cantante punk rock e, finora, ha militato in una band chiamata Blast, dove ha conosciuto il ragazzo di cui si è poi innamorata: Ren Honjo..."", ""(trama tratta dal sito dell'editore italiano Panini Comics)"", '', ""Note: Nel 2002, l'opera si è aggiudicata lo Shogakukan Manga Award nella categoria shoujo.""]"
https://www.animeclick.it/manga/9568/mars	[{'Titolo originale': 'Mars'}, {'Titolo inglese': 'Mars'}, {'Titolo Kanji': 'マース'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kodansha'}, {'Storia': 'Fuyumi Sōryō'}, {'Disegni': 'Fuyumi Sōryō'}, {'Categoria': 'Shoujo  Pubblico Adulto '}, {'Genere': 'Drammatico  Psicologico  Scolastico  Sentimentale  Slice of Life '}, {'Anno': '1996 - 2000'}, {'Volumi': '15 + 1'}, {'Capitoli': '59'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '8,349   (#96 in manga) (77 valutazioni con 38 recensioni)  '}, {'Opinioni': ' 129  26  2 - 89,58% promosso'}, {'Serializzato su': 'Bessatsu Friends'}, {'Immagini': '6 (by Suboshi)'}, {'Tag generici': 'arte  Personaggi-psicopatici  Artisti  Passato-nascosto  Gemelli  Playboy  Opposti-che-si-attraggono  Suicidio  Motociclette-motociclismo-motociclisti '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '13 In lettura, 265 Completo, 3 Pausa, 5 Sospeso, 6 Da rileggere, 56 Da leggere - drop rate: 1,71%'}]	"[""Trama: Protagonisti due adolescenti, Kira Aso e Rei Kashino, e la loro tormentata storia d'amore. Lei è all'inizio riservata e schiva, e stando con Rei cambierà e supererà un trauma subito da piccola. Lui è un ragazzo amante delle corse in moto, apparentemente violento, e anche lui, con Kira, supererà il misterioso trauma che lo affligge."", ""Kira ha 16 anni e frequenta il liceo con Rei. È molto chiusa e riservata: ama dipingere ed è questa sua passione e bravura che la fa avvicinare a Kashino. L'incontro con Rei la rende meno introversa, e nel corso della serie scopriamo anche il perché di questo suo carattere così estremamente chiuso, ma che ha fatto innamorare il bel Rei. Anche lui ha 16 anni e tutte le ragazze della sua scuola gli fanno il filo. All'inizio appare come un ragazzo superficiale, ma l'incontro con Kira lo cambia, si apre a lei e scopriamo il suo passato non tanto felice."", '(trama tratta da Wikipedia).', '', ""Segnaliamo l'esistenza di un volume speciale, Mars Gaiden, che costituisce una sorta di prequel alla serie vera e propria.""]"
https://www.animeclick.it/manga/9578/hanakimi	[{'Titolo originale': 'Hanazakari no kimitachi e'}, {'Titolo inglese': 'Hanazakari no kimitachi he'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Disegni': 'Hisaya Nakajo'}, {'Storia': 'Hisaya Nakajo'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Reverse-harem  Scolastico  Sentimentale '}, {'Anno': '1997'}, {'Volumi': '23'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Dynit (compralo su Amazon.it)'}, {'Valutazione cc': '7,575   (#859 in manga) (23 valutazioni con 14 recensioni)  '}, {'Opinioni': ' 58  0  0 - 100,00% promosso'}, {'Immagini': '5 (by Redazione)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '9 In lettura, 85 Completo, 3 Pausa, 6 Sospeso, 3 Da rileggere, 40 Da leggere - drop rate: 5,66%'}]	"[""Trama: Mizuki Ashiya è una ragazza nippo-americana che vive negli Stati Uniti; un giorno, però, decide di tornare in Giappone per incontrare il suo grande idolo di sempre: Izumi Sano, giovane promessa dell'atletica. Così, dopo essersi fatta tagliare i capelli dalla sua amica Julia, Mizuki arriva a Tokyo e si iscrive alla stessa scuola di Izumi, un istituto maschile! La nostra protagonista incontra subito Izumi, scontrandosi con lui, finendo seduta accanto a lui e dividendo addirittura la stessa camera nel dormitorio. Izumi, però, sembra un tipo freddo e distaccato. Durante una partita di pallavolo Mizuki viene colpita dalla palla e perde i sensi. Prendendola in braccio per portarla in infermeria, Izumi capisce che Mizuki è in realtà una femmina! Nel frattempo, la ragazza farà la conoscenza di Shuichi Nakatsu, che si sente subito attratto da lei, al punto di dubitare della sua sessualità!""]"
https://www.animeclick.it/manga/9584/x-day	[{'Titolo originale': 'Kanojotachi no X-Day'}, {'Titolo inglese': 'X-Day'}, {'Titolo Kanji': '彼女たちのエクス・デイ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Akita Shoten'}, {'Storia': 'Setona Mizushiro'}, {'Disegni': 'Setona Mizushiro'}, {'Categoria': 'Shoujo '}, {'Genere': 'Drammatico  Psicologico  Scolastico  Sentimentale '}, {'Anno': '2002'}, {'Volumi': '2'}, {'Capitoli': '10'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Flashbook Edizioni (compralo su Amazon.it)'}, {'Valutazione cc': '7,144   (#2361 in manga) (26 valutazioni con 12 recensioni)  '}, {'Opinioni': ' 5  1  0 - 90,91% promosso'}, {'Serializzato su': 'Princess'}, {'Immagini': '5 (by Suboshi)'}, {'Tag generici': 'Abusi  Solitudine  gelosia  Relazione-professore-studente  Studenti  Aspetto-diverso-dalla-personalità  Suicidio  violenza-domestica  Chat-room  Internet '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '3 In lettura, 70 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 26 Da leggere - drop rate: 0,00%'}]	"[""Trama: Rika Saginuma è un’adolescente che dietro al duo sorriso e al suo carattere affabile nasconde un grande dolore. La scuola, prigione legalizzata dietro le cui sbarre il suo tormento viene continuamente alimentato, diventa per lei il simbolo della falsità, dell'ipocrisia e dell'oppressione da cui si vuole a ogni costo liberare. Rika scoprirà di non essere la sola ad avere in odio l’istituto: entrata per curiosità in una chat room, vi conoscerà persone che, come lei, vivono quotidianamente nel disagio e anelano la libertà. Polaris, la ragazza timida e tranquilla; Jangalian, il professore sociopatico di biologia; Mr. Money, il giovane e socievole studente: altre facce, altri nomi di Nanaka, Reichi e Yumihiko. L’idea fissa che li accomuna è tanto semplice quanto estrema: qual è la soluzione migliore di tutti i loro problemi se non… distruggere la scuola? (trama tratta dal sito dell'editore italiano FlashBook Edizioni)""]"
https://www.animeclick.it/manga/9585/hana-yori-dango	[{'Titolo originale': 'Hana Yori Dango'}, {'Titolo inglese': 'Boys over flowers'}, {'Titolo Kanji': '花より男子'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shueisha'}, {'Disegni': 'Yōko Kamio'}, {'Storia': 'Yōko Kamio'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Scolastico  Sentimentale '}, {'Anno': '1992'}, {'Volumi': '37'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Panini Comics (compralo su Amazon.it)'}, {'Valutazione cc': '7,738   (#541 in manga) (23 valutazioni con 13 recensioni)  '}, {'Opinioni': ' 147  0  0 - 100,00% promosso'}, {'Immagini': '8 (by Suboshi)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '14 In lettura, 122 Completo, 1 Pausa, 9 Sospeso, 3 Da rileggere, 38 Da leggere - drop rate: 6,04%'}]	"[""Trama: Hana Yori Dango è un manga che racconta la storia di Tsukushi Makino, una ragazza di sedici anni, che una volta finite le medie si trasferisce in una scuola molto prestigiosa frequentata praticamente solo da gente molto ricca e snob: l'Eitoku. In questa scuola ci sono quattro ragazzi detti gli F4 (Flower Four) che si divertono a spaventare e a malmenare chi gli si oppone grazie al potere che hanno derivato dal fatto che appartengono alle famiglie più ricche del Giappone. Makino si troverà costretta dagli eventi a scontrarsi con loro, anche se lei aveva sempre e solo desiderato uscire il prima possibile da quella scuola senza farsi notare. Non subirà però passiva le angherie di tali ragazzi e... questo suo atteggiamento colpirà al cuore Domyoji, il leader del gruppo. Iniziano quindi storie di amicizie e di amori non corrisposti e tante riflessioni da parte della ragazza che piano piano riuscirà a cambiare il carattere di Domyoji e si accorgerà di provare anche lei un sentimento per qualcuno... (trama by Suboshi)""]"
https://www.animeclick.it/manga/9592/fruit-basket	[{'Titolo originale': 'Fruits Basket'}, {'Titolo inglese': 'Fruits Basket'}, {'Titolo breve': 'Furuba'}, {'Titolo Kanji': 'フルーツバスケット'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Storia': 'Natsuki Takaya'}, {'Disegni': 'Natsuki Takaya'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Drammatico  Sentimentale  Slice of Life  Soprannaturale '}, {'Anno': '1998 - 2006'}, {'Volumi': '23'}, {'Capitoli': '136'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'Riedizione in corso'}, {'Disponibilità': 'Dynit Panini Comics (compralo su Amazon.it)'}, {'Valutazione cc': '8,877   (#16 in manga) (99 valutazioni con 44 recensioni)  '}, {'Opinioni': ' 338  4  1 - 99,12% promosso'}, {'Serializzato su': 'Hana to Yume'}, {'Immagini': '7 (by Suboshi)'}, {'Tag generici': 'kodansha-manga-awards  Maledizioni  Orfani-orfanotrofio  Trasformazione-in-animali  amore-travagliato  crescita-dei-protagonisti  protagonista-ingenua  Zodiaco  Opera-vincitrice-di-premi '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '80 In lettura, 320 Completo, 7 Pausa, 20 Sospeso, 11 Da rileggere, 125 Da leggere - drop rate: 4,57%'}]	"['Trama: Dopo la morte della madre, la dolce Toru Honda va a vivere nella casa del nonno. A causa di alcuni problemi si trova però costretta a lasciare l\'abitazione, e decisa ad andare avanti con le sue forze, inizia a vivere in una tenda in un bosco. La positività della ragazza non basta però a fermare le sciagure e un tifone spazza via la sua ""casa"". Nel momento di maggior sconforto è Yuki Soma ad aiutarla, un compagno di scuola detto ""principe"" per via del suo bell\'aspetto e i modi raffinati. Yuki le propone di trovare sistemazione nella casa in cui vive con dei parenti: Shigure, romanziere brillante, e Kyo, un ragazzo introverso con il quale ha un pessimo rapporto. Toru accetta la gentilezza del compagno ma scopre ben presto il segreto di casa Soma: se i membri della famiglia vengono abbracciati da una persona di sesso opposto, si trasformano nei dodici animali dello zodiaco cinese! Anche se a prima vista la cosa potrebbe apparire divertente, si tratta in realtà di un\'oscura maledizione a cui sembra impossibile sottrarsi.', '', ""L'opera si è aggiudicata nel 2001 il Kodansha Manga Award nella categoria shōjo.""]"
https://www.animeclick.it/manga/9600/strofe-d-amore	[{'Titolo originale': 'Kaikan Phrase'}, {'Titolo inglese': 'Sensual Phrase'}, {'Titolo Kanji': '快感♥フレーズ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shogakukan'}, {'Storia': 'Mayu Shinjo'}, {'Disegni': 'Mayu Shinjo'}, {'Categoria': 'Shoujo  Pubblico Adulto '}, {'Genere': 'Commedia  Scolastico  Sentimentale  Smut '}, {'Anno': '1997 - 2000'}, {'Volumi': '18'}, {'Capitoli': '83'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '4,744   (#5242 in manga) (64 valutazioni con 45 recensioni)  '}, {'Opinioni': ' 22  1  1 - 93,62% promosso'}, {'Serializzato su': 'Sho-Comi'}, {'Immagini': '7 (by Redazione)'}, {'Tag generici': 'gelosia  Stupro-violenza-sessuale  Amante-possessivo  Studenti  Mondo-dello-spettacolo  band-musicali  Compositore  Protagonista-maschile-popolare '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '24 In lettura, 110 Completo, 3 Pausa, 16 Sospeso, 1 Da rileggere, 27 Da leggere - drop rate: 10,39%'}]	"['Trama: Aine, una studentessa giapponese di 17 anni, ha scritto una canzone dai toni piccanti per partecipare a un concorso per giovani parolieri. Mentre sta passeggiando per la città con la busta che contiene la sua canzone, rischia di essere investita da una macchina sportiva, ma rimane illesa. Dal veicolo esce un bellissimo ragazzo dagli occhi azzurri che esercita su di lei tutto il suo fascino e la sua malizia. Prima di lasciarla, le regala un pass per il concerto della band ""Lucifer""... e di nascosto porta con sé la busta con la canzone.', ""Aine decide di recarsi al concerto dei Lucifer e scopre che sul palco c'è proprio Sakuya, il ragazzo che la stava per investire. Le sue canzoni sensuali ed esplicite provocano strane sensazioni in Aine, la quale scopre che l'ultimo brano è basato sulla canzone che ha scritto lei stessa!"", ""Dopo l'esibizione, Sakuya la scorge tra il pubblico e, davanti a tutte le fan, la prende in braccio portandola con sé in camerino. Dopo averla presentata ai membri della sua band (Santa, Towa, Atsuro e Yuki), Sakuya le dice di volerla come paroliere dei Lucifer."", 'Mentre la band è tornata sul palco per il bis, il manager di Sakuya, Okochi, le si avvicina e le intima di stare lontana dal cantante. Aine, convinta che Sakuya si sia preso gioco di lei, scappa via in lacrime....(trama tratta da Shoujo Manga Outline ).', '', 'Nota: La serie è composta da 17 volumi più uno special.']"
https://www.animeclick.it/manga/9615/genei-musou	[{'Titolo originale': 'Genei Musou'}, {'Titolo inglese': 'Phantom Dream'}, {'Titolo Kanji': '幻影夢想'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Storia': 'Natsuki Takaya'}, {'Disegni': 'Natsuki Takaya'}, {'Categoria': 'Shoujo '}, {'Genere': 'Fantastico  Sentimentale  Soprannaturale '}, {'Anno': '1994 - 1997'}, {'Volumi': '5'}, {'Capitoli': '18'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Dynit (compralo su Amazon.it)'}, {'Valutazione cc': '7,275   (#1693 in manga) (12 valutazioni con 6 recensioni)  '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Hana to Yume Planet Zoukan'}, {'Immagini': '6 (by Redazione)'}, {'Tag generici': 'Demoni  Reincarnazione  Amici-di-infanzia  vendetta  Tradimento  Genitori-assenti  Morte-di-una-persona-cara  Fantasmi-spiriti  Esorcisti-Esorcismo  Cambiare-per-amore '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '3 In lettura, 51 Completo, 1 Pausa, 4 Sospeso, 1 Da rileggere, 26 Da leggere - drop rate: 6,67%'}]	"['Trama: Tamaki è incaricato di tramandare le discipline del tempio buddista della sua famiglia. Nonostante la sua posizione, è un uomo piuttosto irascibile e a farne le spese è Asahi, la sua dolce ragazza. Tamaki è però una sorta di esorcista a conoscenza di alcuni potenti incantesimi, e le sue facoltà lo vincolano alla volontà della sua famiglia: un giorno dovrà legarsi a una donna alla sua altezza, mentre Asahi appare ingenua, persino sprovveduta, e troppo comune...', ""Un giorno, irrompe nella casa di Tamaki un oscuro personaggio: è un giovane di bell'aspetto, che stringe tra le braccia un gatto nero. E non ha buone intenzioni..."", ""(trama tratta dal sito dell'editore italiano, Dynit)""]"
https://www.animeclick.it/manga/9618/never-ending-heart	[{'Titolo originale': 'Owaru Heart Janee'}, {'Titolo inglese': 'Souryo Fuyumi Masterpiece Collection: Owaru Heart Janee'}, {'Titolo Kanji': '終わるHeartじゃねえ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kodansha'}, {'Storia': 'Fuyumi Sōryō'}, {'Disegni': 'Fuyumi Sōryō'}, {'Categoria': 'Shoujo  Pubblico Adulto '}, {'Genere': 'Drammatico  Psicologico  Raccolta  Sentimentale '}, {'Anno': '1989'}, {'Volumi': '1'}, {'Capitoli': '6'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '6,937   (#3601 in manga) (10 valutazioni con 3 recensioni)  '}, {'Opinioni': ' 2  1  0 - 80,00% promosso'}, {'Immagini': '3 (by Redazione)'}, {'Tag generici': 'America  Amante-deceduto  Musicisti  Desideri  Prostituzione  Atmosfera-malinconica  incubi  Melodramma  Fangirl  New-York '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 64 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 14 Da leggere - drop rate: 0,00%'}]	"[""Trama: Tre storie autoconclusive di Fuyumi Soryo: Never Ending Heart (Owaru Heart Janee) - Ci vediamo nell'Eden (Eden de Aou) - L'omino di marzapane è fuggito!""]"
https://www.animeclick.it/manga/9619/wish	[{'Titolo originale': 'Wish'}, {'Titolo inglese': 'Wish'}, {'Titolo Kanji': 'ウィッシュ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kadokawa Shoten'}, {'Storia': 'CLAMP'}, {'Disegni': 'CLAMP'}, {'Categoria': 'Shoujo '}, {'Genere': 'Avventura  Commedia  Fantastico  Sentimentale  Slice of Life  Soprannaturale '}, {'Anno': '1996 - 1998'}, {'Volumi': '4'}, {'Capitoli': '26'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '6,638   (#4571 in manga) (32 valutazioni con 14 recensioni)  '}, {'Opinioni': ' 24  0  4 - 85,71% promosso'}, {'Serializzato su': 'Mystery DX'}, {'Immagini': '4 (by Redazione)'}, {'Tag generici': 'angeli  viaggio-nel-tempo  Demoni  paradiso  Promessa  Amore-incondizionato  Fantasmi-spiriti  Relazione-umano-non-umano  Sentimenti-inaspettati  Diavoli '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '3 In lettura, 169 Completo, 2 Pausa, 7 Sospeso, 1 Da rileggere, 21 Da leggere - drop rate: 3,85%'}]	"[""Trama: Di ritorno dall'ospedale, il giovane dottore Shuichiro Kudo nota fra i rami di un albero un creatura dall'aspetto irreale, simile quasi ad una bambola. Incuriosito, si avvicina e proprio in quel momento un corvo attacca la creatura: prontamente Shuichiro la salva e la creatura, dopo averlo, ringraziato si presenta come un angelo di nome Kohaku. Shuichiro sembra non crederle, e i due arrivano a casa del dottore, qui Kohaku decide di donargli un desiderio in cambio dell'aiuto che le ha prestato, ma il dottore dice di non averne alcuno, e convinto di stare sognando va a dormire. Il mattino seguente però Kohaku è ancora li, e proprio davanti agli occhi di Shuichiro si trasforma da super-deformed in uno splendido angelo, e solo dopo avergli mostrato i suoi poteri Shuichiro sembra iniziare a crederla un angelo. Ma non avendo ancora un desiderio Kohaku decide di restare a casa del dottore finché non l'avrà trovato..."", '(trama tratta da Manga Shoujo Outline)']"
https://www.animeclick.it/manga/9622/rex	"[{'Titolo originale': 'Rex: Kyouryuu Monogatari'}, {'Titolo inglese': 'Rex ""The Story Of Dinosaurus""'}, {'Titolo Kanji': 'REX 恐竜物語'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kadokawa Shoten'}, {'Storia': 'Masanori Hata'}, {'Storia': 'CLAMP'}, {'Disegni': 'CLAMP'}, {'Categoria': 'Shoujo '}, {'Genere': 'Avventura  Commedia  Fantastico '}, {'Anno': '1993'}, {'Volumi': '1'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '6,600   (#4677 in manga) (15 valutazioni con 7 recensioni)  '}, {'Opinioni': ' 9  1  0 - 94,74% promosso'}, {'Serializzato su': 'Asuka'}, {'Immagini': '3 (by Redazione)'}, {'Tag generici': 'genitore-single  Famiglia  Genitori-assenti  Scienziati  dinosauri  Rapporto-padre-figlia '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 147 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 14 Da leggere - drop rate: 0,00%'}]"	"[""Trama: Nel 1993, sull'onda di Jurassic Park, esplode in Giappone una vera e propria mania per i dinosauri. Rex è un film nipponico avente come protagonista un cucciolo di tirannosauro dagli occhioni dolci. Le CLAMP hanno avuto l'onore di trasformare in manga la storia scritta da Masanori Hata."", ""Grazie al padre paleontologo, la piccola e solitaria Chie Tateno raggiunge una valle nascosta in cui rinviene alcune uova di dinosauro. Appassionata di disegno e di animali, la bambina non perde l'occasione di portarle con sé nel mondo civile. Dopo qualche tempo viene alla luce il cucciolotto di Tyrannosaurus Rex…"", ""(trama tratta dal sito dell'editore italiano, Star Comics)""]"
https://www.animeclick.it/manga/9624/parfait-tic	[{'Titolo originale': 'Parfait Tic!'}, {'Titolo inglese': 'Parfait Tic!'}, {'Titolo Kanji': 'パフェちっく!'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shueisha'}, {'Storia': 'Nagamu Nanaji'}, {'Disegni': 'Nagamu Nanaji'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Scolastico  Sentimentale  Slice of Life '}, {'Anno': '2000 - 2007'}, {'Volumi': '22'}, {'Capitoli': '153'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Star Comics (compralo su Amazon.it)'}, {'Valutazione cc': '8,119   (#185 in manga) (49 valutazioni con 39 recensioni)  '}, {'Opinioni': ' 23  0  0 - 100,00% promosso'}, {'Serializzato su': 'Margaret'}, {'Immagini': '6 (by Redazione)'}, {'Tag generici': 'Triangolo-amoroso  convivenza  Amore-non-corrisposto  Tsundere  protagonista-piagnucolone  Vicini-di-casa  Ex-amante  Protagonista-maschile-popolare  Protagonista-maschile-intelligente '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '11 In lettura, 121 Completo, 4 Pausa, 12 Sospeso, 0 Da rileggere, 40 Da leggere - drop rate: 8,11%'}]	"[""Trama: Fuko è una ragazza allegra e solare, che adora stare coi bambini. Nell'appartamento sopra il suo si trasferiscono due cugini (bellissimi!): Hichi è introverso e scontroso, mentre Shinpo è fin troppo alla mano. Ma dietro alla scontrosità del primo si annida un cuore d’oro, e la troppa intraprendenza del secondo rischia di ferire un cuore innamorato. Fuko piomba così in un triangolo sentimentale intenso come “Orange Road” e “Touch”!"", ""(trama tratta dal sito dell'editore italiano, Star Comics)""]"
